"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","003","1003","68107","1","39.169533","-76.627933","WGS84","Sample Max Baro Pressure","24 HOUR","","2002","Millimeters (mercury)","No Events","105","100",".",".","57","61","0","Certification not required","0","0","","769.380952","5.950729",".","757","","","789","2002-12-04 00:00","786","2002-12-10 00:00","784","2002-01-02 00:00","782","2002-12-07 00:00","769","773","775","779","784","786","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68108","1","39.169533","-76.627933","WGS84","Average Ambient Pressure","24 HOUR","","2002","Millimeters (mercury)","No Events","105","100",".",".","57","61","0","Certification not required","0","0","","763.542857","5.555712",".","751","","","781","2002-12-04 00:00","778","2002-01-02 00:00","776","2002-12-10 00:00","775","2002-12-07 00:00","764","767","770","773","776","778","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68109","1","39.169533","-76.627933","WGS84","Elapsed Sample Time","24 HOUR","","2002","Minutes","No Events","105","100",".",".","57","61","0","Certification not required","0","0","","1439.32381","4.156772",".","1406","","","1440","2002-01-02 00:00","1440","2002-01-05 00:00","1440","2002-01-08 00:00","1440","2002-01-11 00:00","1440","1440","1440","1440","1440","1440","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","81102","1","39.169533","-76.627933","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2002","Micrograms/cubic meter (25 C)","No Events","59","97","0","0","59","61","0","Certified","0","0","","23.491525","13.23706","23.375","7","","","73","2002-06-25 00:00","72","2002-07-07 00:00","58","2002-07-19 00:00","42","2002-08-12 00:00","22","27","35","58","72","73","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","88101","1","39.169533","-76.627933","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2002","Micrograms/cubic meter (LC)","Events Inclucded","107","88","4","4","107","122","1","Certified","0","0","","15.958879","10.052475","15.6975812445307","4.7","","","61.5","2002-07-07 00:00","59.6","2002-06-25 00:00","46.3","2002-07-19 00:00","42.7","2002-12-10 00:00","13.5","19","29.2","32.9","46.3","59.6","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68102","1","39.169533","-76.627933","WGS84","Sample Volume","24 HOUR","","2002","Cubic meter","No Events","105","100",".",".","57","61","0","Certification not required","0","0","","23.988571","0.071137",".","23.4","","","24","2002-01-02 00:00","24","2002-01-05 00:00","24","2002-01-08 00:00","24","2002-01-11 00:00","24","24","24","24","24","24","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68106","1","39.169533","-76.627933","WGS84","Sample Min Baro Pressure","24 HOUR","","2002","Millimeters (mercury)","No Events","105","100",".",".","57","61","0","Certification not required","0","0","","758.47619","5.588613",".","745","","","775","2002-12-04 00:00","773","2002-01-02 00:00","769","2002-05-11 00:00","769","2002-12-10 00:00","759","762","765","768","769","773","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","88101","1","39.169533","-76.627933","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 Annual 2012","2002","Micrograms/cubic meter (LC)","Events Inclucded","107","88",".",".","107","122","1","Certified","0","0","","15.958879","10.052475","15.6975812445307","4.7","","","61.5","2002-07-07 00:00","59.6","2002-06-25 00:00","46.3","2002-07-19 00:00","42.7","2002-12-10 00:00","13.5","19","29.2","32.9","46.3","59.6","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68101","1","39.169533","-76.627933","WGS84","Sample Flow Rate- CV","24 HOUR","","2002","Percent","No Events","105","100",".",".","57","61","0","Certification not required","0","0","","0.166667","0.164473",".","0.1","","","0.9","2002-01-02 00:00","0.9","2002-12-04 00:00","0.8","2002-01-08 00:00","0.8","2002-02-04 00:00","0.1","0.2","0.3","0.4","0.8","0.9","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68103","1","39.169533","-76.627933","WGS84","Ambient Min Temperature","24 HOUR","","2002","Degrees Centigrade","No Events","105","100",".",".","57","61","0","Certification not required","0","0","","9.492381","9.612729",".","-13.1","","","25.7","2002-07-04 00:00","25.3","2002-08-18 00:00","24.1","2002-07-19 00:00","23.8","2002-07-31 00:00","9.3","17.5","21.6","23","24.1","25.3","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
