"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","003","1003","81102","2","39.169533","-76.627933","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2009","Micrograms/cubic meter (25 C)","No Events","30","97","0","0","30","31","0","Uncertified (past due)","0","0","","14.833333","6.390097","15","2","","","28","2009-01-13 00:00","24","2009-05-13 00:00","22","2009-02-06 00:00","22","2009-08-08 00:00","16","19","22","24","28","28","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68108","1","39.169533","-76.627933","WGS84","Average Ambient Pressure","24 HOUR","","2009","Millimeters (mercury)","No Events","331","91",".",".","331","365","0","Certification not required","0","0","","761.163142","5.857704",".","744","","","791","2009-01-16 00:00","775","2009-01-10 00:00","774","2009-01-21 00:00","774","2009-12-30 00:00","761","765","768","771","773","774","2","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","81102","1","39.169533","-76.627933","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2009","Micrograms/cubic meter (25 C)","No Events","57","93","0","0","57","61","0","Uncertified (past due)","0","0","","14.789474","7.095614","14.9832386363636","2","","","40","2009-11-10 00:00","36","2009-01-19 00:00","28","2009-01-13 00:00","24","2009-04-25 00:00","13","19","22","28","36","40","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","88101","1","39.169533","-76.627933","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2009","Micrograms/cubic meter (LC)","No Events","330","90","0","0","330","365","0","Uncertified (past due)","0","0","","10.944848","5.116514","11.0233364221047","0.5","","","30.8","2009-08-27 00:00","29.7","2009-11-10 00:00","28.4","2009-01-27 00:00","27.5","2009-03-16 00:00","10.3","14.1","17.7","19.9","24.8","27.5","2","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","88101","1","39.169533","-76.627933","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 Annual 2012","2009","Micrograms/cubic meter (LC)","No Events","330","90",".",".","330","365","0","Uncertified (past due)","0","0","","10.944848","5.116514","11.0233364221047","0.5","","","30.8","2009-08-27 00:00","29.7","2009-11-10 00:00","28.4","2009-01-27 00:00","27.5","2009-03-16 00:00","10.3","14.1","17.7","19.9","24.8","27.5","2","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68105","1","39.169533","-76.627933","WGS84","Average Ambient Temperature","24 HOUR","","2009","Degrees Centigrade","No Events","331","91",".",".","331","365","0","Certification not required","0","0","","14.306344","9.451333",".","-10.2","","","29.8","2009-07-16 00:00","29","2009-08-10 00:00","28.7","2009-08-09 00:00","28.6","2009-07-12 00:00","15","23.2","25.8","26.8","27.6","28.6","2","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
