"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","003","1003","68107","1","39.169533","-76.627933","WGS84","Sample Max Baro Pressure","24 HOUR","","2001","Millimeters (mercury)","No Events","115","100",".",".","59","61","0","Certification not required","0","0","","771.721739","6.872967",".","758","","","795","2001-10-28 00:00","787","2001-01-22 00:00","785","2001-11-12 00:00","784","2001-02-12 00:00","770","776","782","784","785","787","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68108","1","39.169533","-76.627933","WGS84","Average Ambient Pressure","24 HOUR","","2001","Millimeters (mercury)","No Events","115","100",".",".","59","61","0","Certification not required","0","0","","765.617391","6.328136",".","752","","","781","2001-01-22 00:00","780","2001-10-28 00:00","780","2001-11-12 00:00","778","2001-05-07 00:00","765","770","776","777","780","780","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68109","1","39.169533","-76.627933","WGS84","Elapsed Sample Time","24 HOUR","","2001","Minutes","No Events","115","100",".",".","59","61","0","Certification not required","0","0","","1439.026087","0.99526",".","1438","","","1440","2001-06-24 00:00","1440","2001-06-27 00:00","1440","2001-06-30 00:00","1440","2001-07-03 00:00","1440","1440","1440","1440","1440","1440","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","81102","1","39.169533","-76.627933","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2001","Micrograms/cubic meter (25 C)","No Events","61","100","0","0","61","61","0","Uncertified (past due)","0","0","","23.180328","10.289976","23.1229166666666","8","","","51","2001-06-12 00:00","48","2001-01-13 00:00","44","2001-05-01 00:00","44","2001-11-15 00:00","20","30","36","44","48","51","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68103","1","39.169533","-76.627933","WGS84","Ambient Min Temperature","24 HOUR","","2001","Degrees Centigrade","No Events","115","100",".",".","59","61","0","Certification not required","0","0","","7.45913","8.741401",".","-8.9","","","24.8","2001-08-08 00:00","22.8","2001-08-11 00:00","22.6","2001-06-15 00:00","22.2","2001-07-24 00:00","6.4","14.8","19.4","21.1","22.6","22.8","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68104","1","39.169533","-76.627933","WGS84","Ambient Max Temperature","24 HOUR","","2001","Degrees Centigrade","No Events","115","100",".",".","59","61","0","Certification not required","0","0","","19.871304","9.704446",".","-1.3","","","37.7","2001-08-08 00:00","36","2001-06-30 00:00","34.8","2001-06-27 00:00","34.2","2001-07-24 00:00","20.7","29","31.6","32.9","34.8","36","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68105","1","39.169533","-76.627933","WGS84","Average Ambient Temperature","24 HOUR","","2001","Degrees Centigrade","No Events","115","100",".",".","59","61","0","Certification not required","0","0","","13.543478","8.863815",".","-4.4","","","31.1","2001-08-08 00:00","27.9","2001-07-24 00:00","27","2001-06-30 00:00","26.9","2001-06-27 00:00","13.3","21.5","24.8","26.2","27","27.9","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68106","1","39.169533","-76.627933","WGS84","Sample Min Baro Pressure","24 HOUR","","2001","Millimeters (mercury)","No Events","115","100",".",".","59","61","0","Certification not required","0","0","","760.46087","6.292974",".","745","","","777","2001-01-22 00:00","775","2001-11-12 00:00","774","2001-10-28 00:00","773","2001-05-07 00:00","760","764","769","772","774","775","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","68102","1","39.169533","-76.627933","WGS84","Sample Volume","24 HOUR","","2001","Cubic meter","No Events","115","100",".",".","59","61","0","Certification not required","0","0","","24","0",".","24","","","24","2001-01-01 00:00","24","2001-01-04 00:00","24","2001-01-07 00:00","24","2001-01-13 00:00","24","24","24","24","24","24","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","88101","1","39.169533","-76.627933","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2001","Micrograms/cubic meter (LC)","No Events","115","94","4","4","115","122","0","Uncertified (past due)","0","0","","15.618261","8.672406","15.6244361386255","4.2","","","47.6","2001-08-08 00:00","41.3","2001-01-13 00:00","38.3","2001-06-12 00:00","37.2","2001-05-04 00:00","12.8","20.9","27.2","33.5","38.3","41.3","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
