"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","003","1003","44201","2","39.169533","-76.627933","WGS84","Ozone","1 HOUR","Ozone 1-hour 1979","2016","Parts per million","Events Inclucded","5120","100","0","0","214","214","96","Certified","16","0","","0.053327","0.014698",".","0.024","","","0.095","2016-07-25 14:00","0.092","2016-07-21 14:00","0.092","2016-08-29 15:00","0.085","2016-08-15 16:00","0.052","0.064","0.074","0.079","0.082","0.092","2","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","44201","2","39.169533","-76.627933","WGS84","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2016","Parts per million","Events Inclucded","3635","100","8","8","213","214","0","Certified","0","0","","0.047146","0.013172",".","0.016","","","0.082","2016-08-29 11:00","0.077","2016-07-25 09:00","0.077","2016-09-23 11:00","0.076","2016-05-26 10:00","0.045","0.057","0.064","0.069","0.076","0.077","2","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","61104","1","39.169533","-76.627933","WGS84","Wind Direction - Resultant","1 HOUR","","2016","Degrees Compass","No Events","6563","99",".",".","274","275","0","Certification not required","37","0","","194.635685","94.614581",".","0","","","359","2016-04-02 10:00","359","2016-04-04 20:00","359","2016-04-19 15:00","359","2016-05-22 04:00","209","269","312","336","350","354","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","65102","1","39.169533","-76.627933","WGS84","Rain/melt precipitation","1 HOUR","","2016","Inches (rainfall)","No Events","6579","100",".",".","274","275","0","Certification not required","21","0","","0.004352","0.035697",".","0","","","1.05","2016-07-30 19:00","0.68","2016-07-01 14:00","0.68","2016-08-12 15:00","0.64","2016-06-21 13:00","0","0","0","0","0.04","0.14","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","61103","2","39.169533","-76.627933","WGS84","Wind Speed - Resultant","1 HOUR","","2016","Knots","No Events","6579","100",".",".","274","275","0","Certification not required","21","0","","2.773598","2.128638",".","0","","","21.8","2016-12-17 13:00","14.3","2016-12-15 08:00","14","2016-11-20 12:00","13.9","2016-12-15 09:00","2.3","3.8","5.7","6.9","8.6","9.6","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","62201","1","39.169533","-76.627933","WGS84","Relative Humidity","1 HOUR","","2016","Percent relative humidity","No Events","6579","100",".",".","274","275","0","Certification not required","21","0","","62.366317","19.29781",".","13","","","94","2016-10-01 23:00","94","2016-10-02 00:00","94","2016-10-02 01:00","94","2016-10-02 02:00","62","80","88","91","92","92","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","62101","1","39.169533","-76.627933","WGS84","Outdoor Temperature","1 HOUR","","2016","Degrees Fahrenheit","No Events","6579","100",".",".","274","275","0","Certification not required","21","0","","62.98936","16.032581",".","15","","","97","2016-07-25 14:00","97","2016-07-25 15:00","96","2016-07-25 13:00","96","2016-08-14 15:00","65","76","83","87","90","92","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","64101","1","39.169533","-76.627933","WGS84","Barometric pressure","1 HOUR","","2016","Millibars","No Events","6579","100",".",".","274","275","0","Certification not required","21","0","","1015.238942","6.541543",".","993","","","1038","2016-12-19 08:00","1038","2016-12-19 09:00","1038","2016-12-19 10:00","1038","2016-12-19 11:00","1015","1019","1023","1026","1029","1031","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","81102","2","39.169533","-76.627933","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2016","Micrograms/cubic meter (25 C)","No Events","60","98","0","0","60","61","0","Certified","1","0","","12.95","5.353361","12.9162202380952","4","","","31","2016-01-07 00:00","30","2016-01-25 00:00","22","2016-06-11 00:00","22","2016-09-09 00:00","13","16","20","22","30","31","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","1003","81102","1","39.169533","-76.627933","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2016","Micrograms/cubic meter (25 C)","No Events","60","97","0","0","59","61","0","Certified","2","0","","12.416667","5.149598","12.4256696428571","4","","","31","2016-01-07 00:00","29","2016-01-25 00:00","21","2016-06-11 00:00","20","2016-09-21 00:00","12","15","19","21","29","31","1","","Maryland","Anne Arundel","Glen Burnie","GLEN BURNIE","ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.","Baltimore-Columbia-Towson, MD","AQS Data Mart"
