"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","510","0049","68101","1","39.261667","-76.6375","WGS84","Sample Flow Rate- CV","24 HOUR","","1999","Percent","No Events","34","57",".",".","18","60","0","Certification not required","0","0","","0.147059","0.050664",".","0.1","","","0.2","1999-08-07 00:00","0.2","1999-08-10 00:00","0.2","1999-08-19 00:00","0.2","1999-08-22 00:00","0.1","0.2","0.2","0.2","0.2","0.2","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68102","1","39.261667","-76.6375","WGS84","Sample Volume","24 HOUR","","1999","Cubic meter","No Events","34","57",".",".","18","60","0","Certification not required","0","0","","23.991176","0.037881",".","23.8","","","24","1999-08-01 00:00","24","1999-08-04 00:00","24","1999-08-07 00:00","24","1999-08-10 00:00","24","24","24","24","24","24","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68103","1","39.261667","-76.6375","WGS84","Ambient Min Temperature","24 HOUR","","1999","Degrees Centigrade","No Events","34","57",".",".","18","60","0","Certification not required","0","0","","12.082353","9.171182",".","-6.6","","","24.4","1999-08-13 00:00","23.5","1999-09-06 00:00","23","1999-08-01 00:00","22.5","1999-08-07 00:00","15.2","19.4","22.5","23.5","24.4","24.4","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68104","1","39.261667","-76.6375","WGS84","Ambient Max Temperature","24 HOUR","","1999","Degrees Centigrade","No Events","34","57",".",".","18","60","0","Certification not required","0","0","","23.085294","9.422929",".","4.8","","","37.4","1999-08-01 00:00","35.1","1999-08-13 00:00","33.6","1999-08-28 00:00","33.1","1999-08-16 00:00","26.3","30.8","33.1","35.1","37.4","37.4","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68105","1","39.261667","-76.6375","WGS84","Average Ambient Temperature","24 HOUR","","1999","Degrees Centigrade","No Events","34","57",".",".","18","60","0","Certification not required","0","0","","17.088235","9.151081",".","-0.7","","","29.2","1999-08-13 00:00","28.8","1999-08-01 00:00","27","1999-08-07 00:00","26.7","1999-08-04 00:00","20.5","24.7","26.7","28.8","29.2","29.2","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68106","1","39.261667","-76.6375","WGS84","Sample Min Baro Pressure","24 HOUR","","1999","Millimeters (mercury)","No Events","34","57",".",".","18","60","0","Certification not required","0","0","","766.029412","6.762128",".","749","","","778","1999-12-08 00:00","775","1999-09-27 00:00","775","1999-12-02 00:00","773","1999-08-31 00:00","767","772","773","775","778","778","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68107","1","39.261667","-76.6375","WGS84","Sample Max Baro Pressure","24 HOUR","","1999","Millimeters (mercury)","No Events","34","57",".",".","18","60","0","Certification not required","0","0","","776.323529","5.574404",".","762","","","786","1999-12-02 00:00","786","1999-12-08 00:00","786","1999-12-23 00:00","784","1999-12-20 00:00","775","780","784","786","786","786","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68108","1","39.261667","-76.6375","WGS84","Average Ambient Pressure","24 HOUR","","1999","Millimeters (mercury)","No Events","34","57",".",".","18","60","0","Certification not required","0","0","","771","5.91864",".","754","","","782","1999-12-08 00:00","780","1999-12-02 00:00","779","1999-12-23 00:00","778","1999-09-27 00:00","771","775","778","780","782","782","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68109","1","39.261667","-76.6375","WGS84","Elapsed Sample Time","24 HOUR","","1999","Minutes","No Events","34","57",".",".","18","60","0","Certification not required","0","0","","1426.823529","27.813743",".","1380","","","1446","1999-08-01 00:00","1446","1999-08-04 00:00","1446","1999-08-07 00:00","1446","1999-08-10 00:00","1446","1446","1446","1446","1446","1446","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","81102","1","39.261667","-76.6375","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","1999","Micrograms/cubic meter (25 C)","No Events","4","7","0","0","4","60","0","Certified","0","0","","20.25","8.01561","20.25","10","","","28","1999-01-06 00:00","25","1999-01-12 00:00","18","1999-01-18 00:00","10","1999-01-24 00:00","25","28","28","28","28","28","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
