"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","510","0049","68101","1","39.261667","-76.6375","WGS84","Sample Flow Rate- CV","24 HOUR","","2005","Percent","No Events","108","100",".",".","59","61","0","Certification not required","0","0","","0.172222","0.044999",".","0.1","","","0.2","2005-01-01 00:00","0.2","2005-01-04 00:00","0.2","2005-01-22 00:00","0.2","2005-03-17 00:00","0.2","0.2","0.2","0.2","0.2","0.2","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68102","1","39.261667","-76.6375","WGS84","Sample Volume","24 HOUR","","2005","Cubic meter","No Events","108","100",".",".","59","61","0","Certification not required","0","0","","23.991667","0.061333",".","23.5","","","24","2005-01-01 00:00","24","2005-01-04 00:00","24","2005-01-10 00:00","24","2005-01-13 00:00","24","24","24","24","24","24","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68103","1","39.261667","-76.6375","WGS84","Ambient Min Temperature","24 HOUR","","2005","Degrees Centigrade","No Events","108","100",".",".","59","61","0","Certification not required","0","0","","9.50463","10.196136",".","-27.5","","","26.9","2005-10-07 00:00","25.8","2005-08-14 00:00","25.5","2005-06-15 00:00","25.5","2005-07-18 00:00","9.5","18.9","23.1","24.9","25.5","25.8","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68104","1","39.261667","-76.6375","WGS84","Ambient Max Temperature","24 HOUR","","2005","Degrees Centigrade","No Events","108","100",".",".","59","61","0","Certification not required","0","0","","19.67037","10.999951",".","-3.8","","","46.6","2005-10-07 00:00","37.9","2005-07-27 00:00","37.2","2005-08-14 00:00","36.9","2005-08-02 00:00","19.8","30","32.9","35.7","37.2","37.9","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68105","1","39.261667","-76.6375","WGS84","Average Ambient Temperature","24 HOUR","","2005","Degrees Centigrade","No Events","108","100",".",".","59","61","0","Certification not required","0","0","","14.343519","10.131982",".","-8.8","","","32.8","2005-10-07 00:00","30.9","2005-07-27 00:00","30.7","2005-08-14 00:00","29.7","2005-07-18 00:00","14","24.1","27.4","29.4","30.7","30.9","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68106","1","39.261667","-76.6375","WGS84","Sample Min Baro Pressure","24 HOUR","","2005","Millimeters (mercury)","No Events","108","100",".",".","59","61","0","Certification not required","0","0","","753.972222","6.25839",".","739","","","779","2005-01-28 00:00","767","2005-04-16 00:00","766","2005-01-01 00:00","766","2005-01-16 00:00","753","757","762","766","766","767","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68107","1","39.261667","-76.6375","WGS84","Sample Max Baro Pressure","24 HOUR","","2005","Millimeters (mercury)","No Events","108","100",".",".","59","61","0","Certification not required","0","0","","766.518519","8.525368",".","749","","","790","2005-01-28 00:00","785","2005-01-01 00:00","785","2005-01-19 00:00","785","2005-11-03 00:00","765","772","779","784","785","785","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68108","1","39.261667","-76.6375","WGS84","Average Ambient Pressure","24 HOUR","","2005","Millimeters (mercury)","No Events","108","100",".",".","59","61","0","Certification not required","0","0","","759.12963","6.399609",".","746","","","784","2005-01-28 00:00","774","2005-01-16 00:00","771","2005-01-19 00:00","771","2005-01-31 00:00","758","764","768","770","771","774","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68109","1","39.261667","-76.6375","WGS84","Elapsed Sample Time","24 HOUR","","2005","Minutes","No Events","108","100",".",".","59","61","0","Certification not required","0","0","","1439","7.325541",".","1383","","","1440","2005-01-01 00:00","1440","2005-01-04 00:00","1440","2005-01-10 00:00","1440","2005-01-13 00:00","1440","1440","1440","1440","1440","1440","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","88101","1","39.261667","-76.6375","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2005","Micrograms/cubic meter (LC)","No Events","108","89","4","4","108","122","0","Certified","0","0","","15.892593","8.952374","16.0720128205128","2.3","","","42","2005-02-09 00:00","41.8","2005-08-14 00:00","36.5","2005-08-11 00:00","36","2005-02-21 00:00","14.6","20.8","28.2","34.2","36.5","41.8","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
