"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","510","0049","68101","1","39.261667","-76.6375","WGS84","Sample Flow Rate- CV","24 HOUR","","2002","Percent","No Events","113","100",".",".","59","61","0","Certification not required","0","0","","0.128319","0.047187",".","0.1","","","0.3","2002-05-26 00:00","0.2","2002-02-10 00:00","0.2","2002-02-25 00:00","0.2","2002-03-06 00:00","0.1","0.2","0.2","0.2","0.2","0.2","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68102","1","39.261667","-76.6375","WGS84","Sample Volume","24 HOUR","","2002","Cubic meter","No Events","113","100",".",".","59","61","0","Certification not required","0","0","","23.988496","0.062324",".","23.5","","","24","2002-01-05 00:00","24","2002-01-08 00:00","24","2002-01-11 00:00","24","2002-01-17 00:00","24","24","24","24","24","24","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68103","1","39.261667","-76.6375","WGS84","Ambient Min Temperature","24 HOUR","","2002","Degrees Centigrade","No Events","113","100",".",".","59","61","0","Certification not required","0","0","","10.221239","9.134281",".","-9","","","27.4","2002-07-04 00:00","24.7","2002-07-19 00:00","24.5","2002-07-31 00:00","24.5","2002-08-18 00:00","9.4","18.2","21.7","24.1","24.5","24.7","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68104","1","39.261667","-76.6375","WGS84","Ambient Max Temperature","24 HOUR","","2002","Degrees Centigrade","No Events","113","100",".",".","59","61","0","Certification not required","0","0","","20.941593","9.840557",".","0.9","","","38.8","2002-07-04 00:00","37.4","2002-08-12 00:00","36.9","2002-04-17 00:00","36.9","2002-07-31 00:00","21.2","29.2","34.2","36.4","36.9","37.4","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68105","1","39.261667","-76.6375","WGS84","Average Ambient Temperature","24 HOUR","","2002","Degrees Centigrade","No Events","113","100",".",".","59","61","0","Certification not required","0","0","","15.455752","9.100941",".","-2.6","","","32.8","2002-07-04 00:00","30.6","2002-08-18 00:00","30.3","2002-07-31 00:00","29.7","2002-06-25 00:00","14.9","23.9","27","28.8","30.3","30.6","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68106","1","39.261667","-76.6375","WGS84","Sample Min Baro Pressure","24 HOUR","","2002","Millimeters (mercury)","No Events","113","100",".",".","59","61","0","Certification not required","0","0","","754.823009","5.658795",".","736","","","768","2002-12-04 00:00","766","2002-04-11 00:00","766","2002-06-19 00:00","765","2002-10-14 00:00","755","758","761","763","766","766","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68107","1","39.261667","-76.6375","WGS84","Sample Max Baro Pressure","24 HOUR","","2002","Millimeters (mercury)","No Events","113","100",".",".","59","61","0","Certification not required","0","0","","769.20354","6.955418",".","756","","","785","2002-11-19 00:00","784","2002-01-20 00:00","784","2002-10-14 00:00","784","2002-11-04 00:00","769","774","779","783","784","784","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68108","1","39.261667","-76.6375","WGS84","Average Ambient Pressure","24 HOUR","","2002","Millimeters (mercury)","No Events","113","100",".",".","59","61","0","Certification not required","0","0","","760.336283","5.49287",".","744","","","774","2002-12-04 00:00","772","2002-10-14 00:00","771","2002-11-25 00:00","770","2002-06-19 00:00","761","765","767","769","771","772","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","68109","1","39.261667","-76.6375","WGS84","Elapsed Sample Time","24 HOUR","","2002","Minutes","No Events","113","100",".",".","59","61","0","Certification not required","0","0","","1439.318584","3.660273",".","1412","","","1440","2002-01-05 00:00","1440","2002-01-08 00:00","1440","2002-01-11 00:00","1440","2002-01-17 00:00","1440","1440","1440","1440","1440","1440","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0049","88101","1","39.261667","-76.6375","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2002","Micrograms/cubic meter (LC)","Events Inclucded","113","93","4","4","113","122","1","Certified","0","0","","15.569027","9.851505","15.4846816976127","4.3","","","63.5","2002-07-07 00:00","57.2","2002-06-25 00:00","43.5","2002-07-19 00:00","38","2002-11-25 00:00","13","19","28","34","43.5","57.2","1","","Maryland","Baltimore (City)","Baltimore","WESTPORT LAT/LONG POINT IS OF SAMPLING INLET","WESTPORT ELEMENTARY SCHOOL","Baltimore-Columbia-Towson, MD","AQS Data Mart"
