"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","510","0040","43232","1","39.297733","-76.604603","WGS84","n-Heptane","24 HOUR","","2018","Parts per billion Carbon","No Events","51","84",".",".","51","61","0","Certification not required","9","0","","0.194118","0.378635",".","0","","","1.7","2018-04-26 00:00","1.5","2018-04-20 00:00","1.3","2018-05-02 00:00","0.8","2018-01-20 00:00","0","0.2","0.6","1.3","1.5","1.7","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43551","1","39.297733","-76.604603","WGS84","Acetone","24 HOUR","","2018","Parts per billion Carbon","No Events","51","84",".",".","51","61","0","Certification not required","9","0","","8.970588","5.285917",".","1.6","","","26.6","2018-04-20 00:00","19.3","2018-05-26 00:00","17.3","2018-07-31 00:00","16","2018-09-05 00:00","8.4","12.2","15.2","17.3","19.3","26.6","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43372","1","39.297733","-76.604603","WGS84","Methyl tert-butyl ether","24 HOUR","","2018","Parts per billion Carbon","No Events","51","84",".",".","51","61","0","Certification not required","9","0","","0","0",".","0","","","0","2018-01-02 00:00","0","2018-01-08 00:00","0","2018-01-14 00:00","0","2018-01-20 00:00","0","0","0","0","0","0","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43231","1","39.297733","-76.604603","WGS84","n-Hexane","24 HOUR","","2018","Parts per billion Carbon","No Events","51","84",".",".","51","61","0","Certification not required","9","0","","0.290196","0.864698",".","0","","","4.2","2018-01-20 00:00","3.2","2018-05-02 00:00","2.1","2018-04-20 00:00","1.9","2018-05-14 00:00","0","0","1.7","2.1","3.2","4.2","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","46401","1","39.297733","-76.604603","WGS84","Furan, tetrahydro-","24 HOUR","","2018","Parts per billion Carbon","No Events","51","84",".",".","51","61","0","Certification not required","9","0","","0.052941","0.218498",".","0","","","1.1","2018-11-04 00:00","1.1","2018-11-10 00:00","0.3","2018-05-02 00:00","0.1","2018-04-20 00:00","0","0","0","0.3","1.1","1.1","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43248","1","39.297733","-76.604603","WGS84","Cyclohexane","24 HOUR","","2018","Parts per billion Carbon","No Events","51","84",".",".","51","61","0","Certification not required","9","0","","0.129412","0.179214",".","0","","","0.6","2018-06-07 00:00","0.5","2018-06-13 00:00","0.5","2018-06-19 00:00","0.4","2018-04-20 00:00","0","0.3","0.4","0.5","0.5","0.6","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43505","1","39.297733","-76.604603","WGS84","Acrolein - Unverified","24 HOUR","","2018","Parts per billion Carbon","No Events","51","84",".",".","51","61","0","Certification not required","9","0","","0.101961","0.409141",".","0","","","2.8","2018-04-20 00:00","0.7","2018-05-02 00:00","0.6","2018-04-26 00:00","0.2","2018-05-08 00:00","0","0","0.2","0.6","0.7","2.8","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","42601","2","39.297733","-76.604603","WGS84","Nitric oxide (NO)","1 HOUR","","2018","Parts per billion","No Events","7600","87",".",".","314","365","0","Certification not required","1160","0","","6.302","14.259767",".","-0.1","","","220.4","2018-01-20 01:00","212.1","2018-01-20 00:00","191.2","2018-01-03 07:00","168.3","2018-01-19 07:00","2.5","5.2","11.8","23.6","53.5","79.3","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","42602","1","39.297733","-76.604603","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2018","Parts per billion","No Events","7600","87","0",".","314","365","0","Certified","1160","0","","23.336306","9.995556",".","5.5","","","53","2018-01-19 08:00","52.4","2018-05-02 08:00","51.3","2018-03-19 09:00","50.6","2018-01-20 00:00","22.3","29.7","38","43.3","47.6","50.6","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43207","1","39.297733","-76.604603","WGS84","Freon 113","24 HOUR","","2018","Parts per billion Carbon","No Events","51","84",".",".","51","61","0","Certification not required","9","0","","0.168627","0.054736",".","0.1","","","0.3","2018-04-20 00:00","0.3","2018-04-26 00:00","0.2","2018-01-02 00:00","0.2","2018-01-08 00:00","0.2","0.2","0.2","0.2","0.3","0.3","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
