"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","510","0040","43232","1","39.297733","-76.604603","WGS84","n-Heptane","24 HOUR","","2012","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","3","0","","0.999828","0.753717",".","0.1","","","4.06","2012-03-28 00:00","2.31","2012-04-27 00:00","2.1","2012-02-21 00:00","2.1","2012-02-27 00:00","0.63","1.75","2.03","2.1","2.31","4.06","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43551","1","39.297733","-76.604603","WGS84","Acetone","24 HOUR","","2012","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","3","0","","13.641724","5.364879",".","5.82","","","35.76","2012-10-24 00:00","24.93","2012-07-08 00:00","24.87","2012-03-28 00:00","24.51","2012-03-22 00:00","13.17","15.69","20.52","24.87","24.93","35.76","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43372","1","39.297733","-76.604603","WGS84","Methyl tert-butyl ether","24 HOUR","","2012","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","3","0","","0.008621","0.053915",".","0","","","0.4","2012-03-28 00:00","0.1","2012-10-24 00:00","0","2012-01-04 00:00","0","2012-01-10 00:00","0","0","0","0","0.1","0.4","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43830","1","39.297733","-76.604603","WGS84","trans-1,3-Dichloropropene","24 HOUR","","2012","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","3","0","","0.008621","0.065653",".","0","","","0.5","2012-11-23 00:00","0","2012-01-04 00:00","0","2012-01-10 00:00","0","2012-01-16 00:00","0","0","0","0","0","0.5","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43831","1","39.297733","-76.604603","WGS84","cis-1,3-Dichloropropene","24 HOUR","","2012","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","3","0","","0","0",".","0","","","0","2012-01-04 00:00","0","2012-01-10 00:00","0","2012-01-16 00:00","0","2012-01-28 00:00","0","0","0","0","0","0","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","68108","1","39.297733","-76.604603","WGS84","Average Ambient Pressure","24 HOUR","","2012","Millimeters (mercury)","No Events","304","83",".",".","304","366","0","Certification not required","0","0","","760.953947","5.354544",".","735","","","775","2012-11-18 00:00","774","2012-11-17 00:00","773","2012-03-10 00:00","773","2012-11-14 00:00","761","764","767","770","771","773","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","88101","1","39.297733","-76.604603","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 Annual 2012","2012","Micrograms/cubic meter (LC)","No Events","304","83",".",".","304","366","0","Certified","0","0","","9.989474","4.97349","9.97095203484418","1","","","26.3","2012-12-03 00:00","25.5","2012-03-17 00:00","24.4","2012-12-02 00:00","23.7","2012-12-01 00:00","9.1","12.9","16.6","20","22.7","23.7","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43231","1","39.297733","-76.604603","WGS84","n-Hexane","24 HOUR","","2012","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","3","0","","1.034138","0.757503",".","0","","","3.66","2012-03-22 00:00","3","2012-10-24 00:00","2.52","2012-04-15 00:00","2.46","2012-02-15 00:00","0.8","1.32","2.22","2.52","3","3.66","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","46401","1","39.297733","-76.604603","WGS84","Furan, tetrahydro-","24 HOUR","","2012","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","3","0","","0.206897","0.146278",".","0","","","0.68","2012-10-24 00:00","0.6","2012-09-06 00:00","0.52","2012-02-21 00:00","0.52","2012-04-21 00:00","0.2","0.24","0.44","0.52","0.6","0.68","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43248","1","39.297733","-76.604603","WGS84","Cyclohexane","24 HOUR","","2012","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","3","0","","0.354828","0.263806",".","0","","","1.44","2012-03-28 00:00","0.96","2012-03-22 00:00","0.84","2012-10-24 00:00","0.78","2012-04-15 00:00","0.24","0.42","0.72","0.84","0.96","1.44","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43505","1","39.297733","-76.604603","WGS84","Acrolein - Unverified","24 HOUR","","2012","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","3","0","","0.57931","0.288224",".","0","","","1.4","2012-10-24 00:00","1.3","2012-07-08 00:00","1.2","2012-12-05 00:00","1.1","2012-11-23 00:00","0.6","0.7","0.8","1.2","1.3","1.4","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","88101","3","39.297733","-76.604603","WGS84","PM2.5 - Local Conditions","1 HOUR","","2012","Micrograms/cubic meter (LC)","No Events","8549","97",".",".","364","366","0","Requested but not yet concurred","219","0","","12.047725","7.004031",".","0","","","71","2012-06-11 13:00","69","2012-06-11 14:00","50","2012-02-15 09:00","46","2012-05-04 12:00","10","16","22","26","30","33","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
