"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","510","0040","42101","1","39.297733","-76.604603","WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","1991","Parts per million","No Events","7946","91","0","0","348","365","0","Certified","0","0","","1.256808","0.975939",".","0","","","7","1991-02-04 23:00","7","1991-12-12 00:00","6.9","1991-02-04 22:00","6.8","1991-01-15 07:00","1","1.7","2.4","3","4.2","4.9","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","42101","1","39.297733","-76.604603","WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","1991","Parts per million","No Events","7861","90","0","0","347","365","0","Certified","0","0","","1.270055","0.879509",".","0","","","5.8","1991-02-05 02:00","5.8","1991-02-05 03:00","5.8","1991-02-05 04:00","5.7","1991-02-05 01:00","1","1.7","2.3","2.9","3.8","4.6","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","42602","1","39.297733","-76.604603","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","1991","Parts per billion","No Events","7835","89",".",".","335","365","0","Certified","0","0","","33.126228","13.545883",".","0","","","123","1991-02-05 11:00","113","1991-02-05 12:00","112","1991-02-05 10:00","103","1991-02-05 13:00","31","42","51","57","64","70","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","42602","1","39.297733","-76.604603","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","1991","Parts per billion","No Events","7835","89","1",".","335","365","0","Certified","0","0","","50.286567","15.539065",".","2","","","123","1991-02-05 11:00","96","1991-04-08 08:00","93","1991-05-01 08:00","90","1991-09-09 09:00","50","60","69","77","83","90","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","42603","1","39.297733","-76.604603","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","1991","Parts per billion","No Events","7832","89",".",".","334","365","0","Certification not required","0","0","","85.787028","81.943233",".","0","","","689","1991-11-15 22:00","686","1991-02-05 08:00","678","1991-01-15 07:00","678","1991-11-15 23:00","60","99","172","252","368","443","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43803","1","39.297733","-76.604603","WGS84","Chloroform","24 HOUR","","1991","Parts per billion Carbon","No Events","52","87",".",".","52","60","0","Certification not required","0","0","","0.052692","0.022589",".","0","","","0.14","1991-09-09 00:00","0.13","1991-11-20 00:00","0.09","1991-10-21 00:00","0.09","1991-11-14 00:00","0.05","0.06","0.08","0.09","0.13","0.14","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","45809","1","39.297733","-76.604603","WGS84","Benzyl chloride","24 HOUR","","1991","Parts per billion Carbon","No Events","52","87",".",".","52","60","0","Certification not required","0","0","","0.001346","0.009707",".","0","","","0.07","1991-02-05 00:00","0","1991-01-06 00:00","0","1991-01-12 00:00","0","1991-01-18 00:00","0","0","0","0","0","0.07","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43207","1","39.297733","-76.604603","WGS84","Freon 113","24 HOUR","","1991","Parts per billion Carbon","No Events","52","87",".",".","52","60","0","Certification not required","0","0","","1.409615","0.374888",".","0","","","2.08","1991-01-24 00:00","2.04","1991-09-15 00:00","1.82","1991-01-30 00:00","1.82","1991-07-11 00:00","1.46","1.62","1.76","1.82","2.04","2.08","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43208","1","39.297733","-76.604603","WGS84","Freon 114","24 HOUR","","1991","Parts per billion Carbon","No Events","52","87",".",".","52","60","0","Certification not required","0","0","","0.009231","0.01655",".","0","","","0.06","1991-01-24 00:00","0.04","1991-01-06 00:00","0.04","1991-01-12 00:00","0.04","1991-01-18 00:00","0","0.02","0.04","0.04","0.04","0.06","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43218","1","39.297733","-76.604603","WGS84","1,3-Butadiene","24 HOUR","","1991","Parts per billion Carbon","No Events","52","87",".",".","52","60","0","Certification not required","0","0","","1.02","0.670663",".","0.28","","","3.48","1991-11-20 00:00","3.2","1991-11-14 00:00","2.52","1991-12-08 00:00","1.92","1991-10-21 00:00","0.88","1.24","1.88","2.52","3.2","3.48","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43801","1","39.297733","-76.604603","WGS84","Chloromethane","24 HOUR","","1991","Parts per billion Carbon","No Events","52","87",".",".","52","60","0","Certification not required","0","0","","0.546346","0.178447",".","0.35","","","1.45","1991-05-06 00:00","1.01","1991-04-30 00:00","0.92","1991-01-24 00:00","0.88","1991-12-20 00:00","0.51","0.56","0.68","0.92","1.01","1.45","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43802","1","39.297733","-76.604603","WGS84","Dichloromethane","24 HOUR","","1991","Parts per billion Carbon","No Events","52","87",".",".","52","60","0","Certification not required","0","0","","0.4425","0.26794",".","0.05","","","1.37","1991-11-14 00:00","1.04","1991-11-20 00:00","1.02","1991-09-09 00:00","0.96","1991-02-05 00:00","0.36","0.49","0.92","1.02","1.04","1.37","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43804","1","39.297733","-76.604603","WGS84","Carbon tetrachloride","24 HOUR","","1991","Parts per billion Carbon","No Events","52","87",".",".","52","60","0","Certification not required","0","0","","0.115385","0.036432",".","0.1","","","0.2","1991-01-24 00:00","0.2","1991-06-17 00:00","0.2","1991-09-09 00:00","0.2","1991-10-09 00:00","0.1","0.1","0.2","0.2","0.2","0.2","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43811","1","39.297733","-76.604603","WGS84","Trichlorofluoromethane","24 HOUR","","1991","Parts per billion Carbon","No Events","52","87",".",".","52","60","0","Certification not required","0","0","","5.855769","1.000473",".","4.1","","","8.9","1991-01-24 00:00","8","1991-09-15 00:00","7.6","1991-05-06 00:00","7.5","1991-01-30 00:00","5.8","6.4","7.2","7.6","8","8.9","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43812","1","39.297733","-76.604603","WGS84","Chloroethane","24 HOUR","","1991","Parts per billion Carbon","No Events","52","87",".",".","52","60","0","Certification not required","0","0","","0","0",".","0","","","0","1991-01-06 00:00","0","1991-01-12 00:00","0","1991-01-18 00:00","0","1991-01-24 00:00","0","0","0","0","0","0","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43813","1","39.297733","-76.604603","WGS84","1,1-Dichloroethane","24 HOUR","","1991","Parts per billion Carbon","No Events","52","87",".",".","52","60","0","Certification not required","0","0","","0","0",".","0","","","0","1991-01-06 00:00","0","1991-01-12 00:00","0","1991-01-18 00:00","0","1991-01-24 00:00","0","0","0","0","0","0","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
