"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","510","0035","68104","2","39.232778","-76.579722","WGS84","Ambient Max Temperature","24 HOUR","","1999","Degrees Centigrade","No Events","13","22",".",".","7","60","0","Certification not required","0","0","","12.676923","6.018604",".","5.3","","","23.2","1999-11-20 00:00","23.1","1999-11-14 00:00","21","1999-12-05 00:00","13.7","1999-12-08 00:00","11.1","13.7","23.1","23.2","23.2","23.2","1","","Maryland","Baltimore (City)","Baltimore","FMC-Fairfield","FMC Corporation ,1701 E Patapsco Avenue","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0035","68108","2","39.232778","-76.579722","WGS84","Average Ambient Pressure","24 HOUR","","1999","Millimeters (mercury)","No Events","13","22",".",".","7","60","0","Certification not required","0","0","","774.461538","5.237929",".","765","","","782","1999-12-08 00:00","781","1999-12-02 00:00","780","1999-12-23 00:00","778","1999-12-17 00:00","775","778","781","782","782","782","1","","Maryland","Baltimore (City)","Baltimore","FMC-Fairfield","FMC Corporation ,1701 E Patapsco Avenue","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0035","85101","1","39.232778","-76.579722","WGS84","PM10 - LC","24 HOUR","","1999","Micrograms/cubic meter (LC)","No Events","56","93",".",".","56","60","0","Certification not required","0","0","","31.625","13.165468",".","10","","","63","1999-07-23 00:00","61","1999-02-17 00:00","59","1999-03-31 00:00","58","1999-07-05 00:00","29","41","48","59","61","63","1","","Maryland","Baltimore (City)","Baltimore","FMC-Fairfield","FMC Corporation ,1701 E Patapsco Avenue","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0035","43207","1","39.232778","-76.579722","WGS84","Freon 113","24 HOUR","","1999","Parts per billion Carbon","No Events","59","98",".",".","59","60","0","Certification not required","0","0","","0.175932","0.025672",".","0.12","","","0.28","1999-09-03 00:00","0.28","1999-09-09 00:00","0.2","1999-02-11 00:00","0.2","1999-02-23 00:00","0.18","0.18","0.2","0.2","0.28","0.28","1","","Maryland","Baltimore (City)","Baltimore","FMC-Fairfield","FMC Corporation ,1701 E Patapsco Avenue","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0035","43208","1","39.232778","-76.579722","WGS84","Freon 114","24 HOUR","","1999","Parts per billion Carbon","No Events","59","97",".",".","57","61","0","Certification not required","0","0","","0.033898","0.009288",".","0.02","","","0.04","1999-01-06 00:00","0.04","1999-01-12 00:00","0.04","1999-01-18 00:00","0.04","1999-01-24 00:00","0.04","0.04","0.04","0.04","0.04","0.04","1","","Maryland","Baltimore (City)","Baltimore","FMC-Fairfield","FMC Corporation ,1701 E Patapsco Avenue","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0035","43812","1","39.232778","-76.579722","WGS84","Chloroethane","24 HOUR","","1999","Parts per billion Carbon","No Events","59","98",".",".","59","60","0","Certification not required","0","0","","0.010169","0.030484",".","0","","","0.1","1999-02-11 00:00","0.1","1999-05-12 00:00","0.1","1999-06-29 00:00","0.1","1999-07-11 00:00","0","0","0.1","0.1","0.1","0.1","1","","Maryland","Baltimore (City)","Baltimore","FMC-Fairfield","FMC Corporation ,1701 E Patapsco Avenue","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0035","43813","1","39.232778","-76.579722","WGS84","1,1-Dichloroethane","24 HOUR","","1999","Parts per billion Carbon","No Events","59","98",".",".","59","60","0","Certification not required","0","0","","0.000339","0.002604",".","0","","","0.02","1999-06-29 00:00","0","1999-01-06 00:00","0","1999-01-12 00:00","0","1999-01-18 00:00","0","0","0","0","0","0.02","1","","Maryland","Baltimore (City)","Baltimore","FMC-Fairfield","FMC Corporation ,1701 E Patapsco Avenue","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0035","43815","1","39.232778","-76.579722","WGS84","Ethylene dichloride","24 HOUR","","1999","Parts per billion Carbon","No Events","59","98",".",".","59","60","0","Certification not required","0","0","","0.019661","0.00694",".","0","","","0.04","1999-01-06 00:00","0.04","1999-02-05 00:00","0.04","1999-02-11 00:00","0.02","1999-01-24 00:00","0.02","0.02","0.02","0.04","0.04","0.04","1","","Maryland","Baltimore (City)","Baltimore","FMC-Fairfield","FMC Corporation ,1701 E Patapsco Avenue","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0035","43818","1","39.232778","-76.579722","WGS84","1,1,2,2-Tetrachloroethane","24 HOUR","","1999","Parts per billion Carbon","No Events","59","98",".",".","59","60","0","Certification not required","0","0","","0.002034","0.010951",".","0","","","0.08","1999-08-10 00:00","0.02","1999-02-05 00:00","0.02","1999-09-09 00:00","0","1999-01-06 00:00","0","0","0","0.02","0.02","0.08","1","","Maryland","Baltimore (City)","Baltimore","FMC-Fairfield","FMC Corporation ,1701 E Patapsco Avenue","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0035","43820","1","39.232778","-76.579722","WGS84","1,1,2-Trichloroethane","24 HOUR","","1999","Parts per billion Carbon","No Events","59","98",".",".","59","60","0","Certification not required","0","0","","0.000339","0.002604",".","0","","","0.02","1999-11-20 00:00","0","1999-01-06 00:00","0","1999-01-12 00:00","0","1999-01-18 00:00","0","0","0","0","0","0.02","1","","Maryland","Baltimore (City)","Baltimore","FMC-Fairfield","FMC Corporation ,1701 E Patapsco Avenue","Baltimore-Columbia-Towson, MD","AQS Data Mart"
