"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","003","2002","42401","1","39.1589106657134","-76.5110252153926","NAD83","Sulfur dioxide","1 HOUR","SO2 1-hour 2010","1999","Parts per billion","No Events","8700","99","6",".","365","365","0","Certified","0","0","","21.161644","17.236992",".","0","","","111","1999-08-16 14:00","99","1999-04-20 14:00","81","1999-12-22 11:00","79","1999-11-17 09:00","16","28","46","56","67","79","1","","Maryland","Anne Arundel","Riviera Beach","","8515 JENKINS RD   RIVIERA BEACH   MD","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","2002","42401","1","39.1589106657134","-76.5110252153926","NAD83","Sulfur dioxide","3-HR BLK AVG","SO2 3-hour 1971","1999","Parts per billion","No Events","2873","98",".","0","364","365","0","Certified","0","0","","6.148381","6.511212",".","0","","","65","1999-11-17 11:00","63","1999-12-22 11:00","55","1999-04-20 14:00","52","1999-08-16 14:00","4.3","8","13.3","19","26.3","32","1","","Maryland","Anne Arundel","Riviera Beach","","8515 JENKINS RD   RIVIERA BEACH   MD","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","2002","61101","1","39.1589106657134","-76.5110252153926","NAD83","Wind Speed - Scalar","1 HOUR","","1999","Knots","No Events","8733","100",".",".","363","365","0","Certification not required","0","0","","4.63733","2.779003",".","0.5","","","19.5","1999-09-16 14:00","19.4","1999-09-16 12:00","18.9","1999-09-16 11:00","18.7","1999-03-04 15:00","4.2","6.3","8.5","9.8","11.5","12.2","1","","Maryland","Anne Arundel","Riviera Beach","","8515 JENKINS RD   RIVIERA BEACH   MD","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","2002","61102","1","39.1589106657134","-76.5110252153926","NAD83","Wind Direction - Scalar","1 HOUR","","1999","Degrees Compass","No Events","8756","100",".",".","365","365","0","Certification not required","0","0","","190.345021","101.611745",".","0","","","360","1999-02-08 06:00","360","1999-02-08 12:00","360","1999-02-22 09:00","360","1999-03-08 23:00","211","273","314","340","353","356","1","","Maryland","Anne Arundel","Riviera Beach","","8515 JENKINS RD   RIVIERA BEACH   MD","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","2002","68102","1","39.1589106657134","-76.5110252153926","NAD83","Sample Volume","24 HOUR","","1999","Cubic meter","No Events","22","37",".",".","14","60","0","Certification not required","0","0","","24","0",".","24","","","24","1999-09-03 00:00","24","1999-09-06 00:00","24","1999-09-09 00:00","24","1999-09-12 00:00","24","24","24","24","24","24","1","","Maryland","Anne Arundel","Riviera Beach","","8515 JENKINS RD   RIVIERA BEACH   MD","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","2002","68103","1","39.1589106657134","-76.5110252153926","NAD83","Ambient Min Temperature","24 HOUR","","1999","Degrees Centigrade","No Events","22","37",".",".","14","60","0","Certification not required","0","0","","9.409091","6.448249",".","-0.1","","","23.7","1999-09-06 00:00","19.9","1999-09-15 00:00","19.1","1999-09-03 00:00","18.8","1999-09-09 00:00","9.6","12.3","19.1","19.9","23.7","23.7","1","","Maryland","Anne Arundel","Riviera Beach","","8515 JENKINS RD   RIVIERA BEACH   MD","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","2002","68104","1","39.1589106657134","-76.5110252153926","NAD83","Ambient Max Temperature","24 HOUR","","1999","Degrees Centigrade","No Events","22","37",".",".","14","60","0","Certification not required","0","0","","21.513636","5.149137",".","12","","","31.6","1999-09-09 00:00","30","1999-09-06 00:00","29.3","1999-09-12 00:00","27.4","1999-09-03 00:00","21.6","24.8","29.3","30","31.6","31.6","1","","Maryland","Anne Arundel","Riviera Beach","","8515 JENKINS RD   RIVIERA BEACH   MD","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","2002","68105","1","39.1589106657134","-76.5110252153926","NAD83","Average Ambient Temperature","24 HOUR","","1999","Degrees Centigrade","No Events","22","37",".",".","14","60","0","Certification not required","0","0","","14.986364","5.743427",".","3","","","25.8","1999-09-06 00:00","24.3","1999-09-09 00:00","23.3","1999-09-03 00:00","21.3","1999-09-15 00:00","14.1","18.5","23.3","24.3","25.8","25.8","1","","Maryland","Anne Arundel","Riviera Beach","","8515 JENKINS RD   RIVIERA BEACH   MD","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","2002","68106","1","39.1589106657134","-76.5110252153926","NAD83","Sample Min Baro Pressure","24 HOUR","","1999","Millimeters (mercury)","No Events","22","37",".",".","14","60","0","Certification not required","0","0","","758.909091","6.398728",".","749","","","767","1999-10-30 00:00","767","1999-12-02 00:00","765","1999-10-09 00:00","765","1999-10-12 00:00","760","765","765","767","767","767","1","","Maryland","Anne Arundel","Riviera Beach","","8515 JENKINS RD   RIVIERA BEACH   MD","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","003","2002","68107","1","39.1589106657134","-76.5110252153926","NAD83","Sample Max Baro Pressure","24 HOUR","","1999","Millimeters (mercury)","No Events","22","37",".",".","14","60","0","Certification not required","0","0","","768.681818","4.29159",".","760","","","776","1999-12-02 00:00","774","1999-10-30 00:00","774","1999-11-05 00:00","773","1999-10-12 00:00","769","772","774","774","776","776","1","","Maryland","Anne Arundel","Riviera Beach","","8515 JENKINS RD   RIVIERA BEACH   MD","Baltimore-Columbia-Towson, MD","AQS Data Mart"
