"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Year","Units of Measure","Exceptional Data Type","Observation Count","Observation Percent","Primary Exceedance Count","Secdary Exceedance Count","Valid Day Count","Required Day Count","Exceptional Data Count","Certification Indicator","Null Data Count","Half MDL Sub Count","Nonregulatory Arithmetic Mean","Arithmetic Mean","Arithmetic Standard Dev","Weighted Arithmetic Mean","Minimum Value","Nonreg First Maximum Value","Nonreg First Maximum DateTime","First Maximum Value","First Maximum DateTime","Second Maximum Value","Second Maximum DateTime","Third Maximum Value","Third Maximum DateTime","Fourth Maximum Value","Fourth Maximum DateTime","50th Perecentile","75th Perecentile","90th Perecentile","95th Perecentile","98th Perecentile","99th Perecentile","Method Count","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"24","510","0040","43232","1","39.297733","-76.604603","WGS84","n-Heptane","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","0.208621","0.390809",".","0","","","2","2020-01-04 00:00","1.5","2020-02-03 00:00","1.1","2020-12-11 00:00","0.8","2020-09-24 00:00","0","0.3","0.7","1.1","1.5","2","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43551","1","39.297733","-76.604603","WGS84","Acetone","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","7.075862","3.2895",".","2.4","","","18.5","2020-01-04 00:00","17.3","2020-10-06 00:00","13.7","2020-05-15 00:00","13.1","2020-12-11 00:00","6.8","8.8","10.8","13.7","17.3","18.5","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43372","1","39.297733","-76.604603","WGS84","Methyl tert-butyl ether","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","0.006897","0.052523",".","0","","","0.4","2020-07-14 00:00","0","2020-01-04 00:00","0","2020-01-10 00:00","0","2020-01-16 00:00","0","0","0","0","0","0.4","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43231","1","39.297733","-76.604603","WGS84","n-Hexane","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","0.131034","0.47654",".","0","","","3.2","2020-12-11 00:00","1.2","2020-01-04 00:00","0.9","2020-02-03 00:00","0.8","2020-11-05 00:00","0","0","0.4","0.9","1.2","3.2","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","45202","1","39.297733","-76.604603","WGS84","Toluene","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","1.818966","1.272304",".","0.4","","","6.3","2020-01-04 00:00","6","2020-02-03 00:00","5.7","2020-12-11 00:00","3.9","2020-09-24 00:00","1.5","2.2","3.5","5.7","6","6.3","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43208","1","39.297733","-76.604603","WGS84","Freon 114","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","0.034483","0.051476",".","0","","","0.2","2020-07-14 00:00","0.1","2020-01-10 00:00","0.1","2020-01-22 00:00","0.1","2020-01-28 00:00","0","0.1","0.1","0.1","0.1","0.2","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43218","1","39.297733","-76.604603","WGS84","1,3-Butadiene","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","0.027586","0.107268",".","0","","","0.6","2020-12-11 00:00","0.4","2020-02-03 00:00","0.3","2020-01-04 00:00","0.3","2020-07-14 00:00","0","0","0","0.3","0.4","0.6","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43801","1","39.297733","-76.604603","WGS84","Chloromethane","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","0.551724","0.106361",".","0.3","","","0.7","2020-01-04 00:00","0.7","2020-01-28 00:00","0.7","2020-05-03 00:00","0.7","2020-05-15 00:00","0.6","0.6","0.7","0.7","0.7","0.7","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43802","1","39.297733","-76.604603","WGS84","Dichloromethane","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","0.112069","0.062345",".","0","","","0.4","2020-04-21 00:00","0.3","2020-12-11 00:00","0.2","2020-01-04 00:00","0.2","2020-02-03 00:00","0.1","0.1","0.2","0.2","0.3","0.4","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43803","1","39.297733","-76.604603","WGS84","Chloroform","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","0.018966","0.039545",".","0","","","0.1","2020-01-04 00:00","0.1","2020-02-03 00:00","0.1","2020-03-28 00:00","0.1","2020-07-14 00:00","0","0","0.1","0.1","0.1","0.1","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43804","1","39.297733","-76.604603","WGS84","Carbon tetrachloride","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","0.101724","0.013131",".","0.1","","","0.2","2020-07-14 00:00","0.1","2020-01-04 00:00","0.1","2020-01-10 00:00","0.1","2020-01-16 00:00","0.1","0.1","0.1","0.1","0.1","0.2","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43811","1","39.297733","-76.604603","WGS84","Trichlorofluoromethane","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","0.25","0.068184",".","0.2","","","0.6","2020-01-04 00:00","0.3","2020-01-10 00:00","0.3","2020-01-16 00:00","0.3","2020-01-22 00:00","0.2","0.3","0.3","0.3","0.3","0.6","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43814","1","39.297733","-76.604603","WGS84","Methyl chloroform","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","0.005172","0.029154",".","0","","","0.2","2020-07-14 00:00","0.1","2020-03-28 00:00","0","2020-01-04 00:00","0","2020-01-10 00:00","0","0","0","0","0.1","0.2","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
"24","510","0040","43818","1","39.297733","-76.604603","WGS84","1,1,2,2-Tetrachloroethane","24 HOUR","","2020","Parts per billion Carbon","No Events","58","95",".",".","58","61","0","Certification not required","2","0","","0.008621","0.033948",".","0","","","0.2","2020-07-14 00:00","0.1","2020-02-09 00:00","0.1","2020-03-28 00:00","0.1","2020-09-06 00:00","0","0","0","0.1","0.1","0.2","1","","Maryland","Baltimore (City)","Baltimore","Oldtown","Oldtown Fire Station, 1100 Hillen Street","Baltimore-Columbia-Towson, MD","AQS Data Mart"
