MonitorName,MonitorDescription,Latitude,Longitude,Metric,SeasonalMetric,Statistic,Values
M9101,Unknown,38.82480527162406,-77.1919304572932,D24HourMean,Annually,Mean,5.5e-4
M9102,Unknown,38.82585713472859,-77.13515874611441,D24HourMean,Annually,Mean,5.8e-4
M9103,Unknown,38.826881431478895,-77.07838410794773,D24HourMean,Annually,Mean,6e-4
M9104,Unknown,38.82787815764916,-77.02160662036734,D24HourMean,Annually,Mean,6.2e-4
M9105,Unknown,38.82884730912697,-76.96482636097191,D24HourMean,Annually,Mean,5.6e-4
M9106,Unknown,38.82978888191327,-76.90804340738403,D24HourMean,Annually,Mean,5.9e-4
M9107,Unknown,38.830702872122515,-76.85125783724946,D24HourMean,Annually,Mean,6.6e-4
M9108,Unknown,38.831589275982616,-76.79446972823652,D24HourMean,Annually,Mean,7.2e-4
M9109,Unknown,38.832448089835026,-76.73767915803538,D24HourMean,Annually,Mean,7.5e-4
M9110,Unknown,38.833279310134806,-76.6808862043574,D24HourMean,Annually,Mean,7.7e-4
M9111,Unknown,38.834082933450645,-76.62409094493455,D24HourMean,Annually,Mean,6.8e-4
M9112,Unknown,38.83485895646488,-76.56729345751857,D24HourMean,Annually,Mean,6.5e-4
M9113,Unknown,38.83560737597357,-76.51049381988048,D24HourMean,Annually,Mean,7.3e-4
M9114,Unknown,38.836328188886526,-76.4536921098098,D24HourMean,Annually,Mean,7.9e-4
M9115,Unknown,38.837021392227335,-76.39688840511391,D24HourMean,Annually,Mean,7.8e-4
M9116,Unknown,38.837686983133395,-76.34008278361743,D24HourMean,Annually,Mean,8.1e-4
M9117,Unknown,38.83832495885597,-76.28327532316148,D24HourMean,Annually,Mean,0.00093000000000000005
M9118,Unknown,38.838935316760185,-76.22646610160304,D24HourMean,Annually,Mean,9.7e-4
M9119,Unknown,38.83951805432512,-76.16965519681426,D24HourMean,Annually,Mean,9.9e-4
M9120,Unknown,38.840073169143764,-76.11284268668189,D24HourMean,Annually,Mean,0.00101
M9121,Unknown,38.840600658923115,-76.0560286491064,D24HourMean,Annually,Mean,9.5e-4
M9122,Unknown,38.868482219027086,-77.19327174591979,D24HourMean,Annually,Mean,5.7e-4
M9123,Unknown,38.86953571430664,-77.1364653601957,D24HourMean,Annually,Mean,6.2e-4
