MonitorName,MonitorDescription,Latitude,Longitude,Metric,SeasonalMetric,Statistic,Values
M2101,Unknown,38.817997778706015,-77.18812589060515,D24HourMean,Annually,Mean,0.09035
M2102,Unknown,38.81904630843418,-77.13143242373779,D24HourMean,Annually,Mean,0.09704
M2103,Unknown,38.82006734908018,-77.07473604328494,D24HourMean,Annually,Mean,0.10554
M2104,Unknown,38.82106089644306,-77.01803682649485,D24HourMean,Annually,Mean,0.108
M2105,Unknown,38.82202694643449,-76.96133485064011,D24HourMean,Annually,Mean,0.10971
M2106,Unknown,38.82296549507908,-76.90463019301706,D24HourMean,Annually,Mean,0.13139
M2107,Unknown,38.823876538514135,-76.84792293094497,D24HourMean,Annually,Mean,0.12342
M2108,Unknown,38.82476007298992,-76.79121314176557,D24HourMean,Annually,Mean,0.18024
M2109,Unknown,38.82561609486959,-76.73450090284226,D24HourMean,Annually,Mean,0.17555
M2110,Unknown,38.82644460062926,-76.67778629155946,D24HourMean,Annually,Mean,0.14248
M2111,Unknown,38.82724558685805,-76.62106938532202,D24HourMean,Annually,Mean,0.20039
M2112,Unknown,38.82801905025812,-76.56435026155448,D24HourMean,Annually,Mean,0.17017
M2113,Unknown,38.828764987644746,-76.50762899770048,D24HourMean,Annually,Mean,0.17293
M2114,Unknown,38.829483395946276,-76.45090567122197,D24HourMean,Annually,Mean,0.191
M2115,Unknown,38.83017427220427,-76.39418035959875,D24HourMean,Annually,Mean,0.2222
M2116,Unknown,38.830837613573436,-76.33745314032758,D24HourMean,Annually,Mean,0.22667
M2117,Unknown,38.831473417321725,-76.28072409092168,D24HourMean,Annually,Mean,0.23221
M2118,Unknown,38.83208168083035,-76.22399328891,D24HourMean,Annually,Mean,0.22312
M2119,Unknown,38.8326624015938,-76.16726081183656,D24HourMean,Annually,Mean,0.17481
M2120,Unknown,38.83321557721989,-76.11052673725978,D24HourMean,Annually,Mean,0.17736
M2121,Unknown,38.83374120542981,-76.05379114275185,D24HourMean,Annually,Mean,0.16999
M2122,Unknown,38.86234936106137,-77.18948522148374,D24HourMean,Annually,Mean,0.0992
M2123,Unknown,38.86339954302515,-77.13275660083487,D24HourMean,Annually,Mean,0.09658
M2124,Unknown,38.86442219263678,-77.07602505960277,D24HourMean,Annually,Mean,0.10481
M2125,Unknown,38.865417305684964,-77.0192906752207,D24HourMean,Annually,Mean,0.11323
M2126,Unknown,38.866384878071415,-76.9625535251463,D24HourMean,Annually,Mean,0.11275
M2127,Unknown,38.86732490581091,-76.90581368686108,D24HourMean,Annually,Mean,0.11767
M2128,Unknown,38.8682373850313,-76.8490712378696,D24HourMean,Annually,Mean,0.14073
M2129,Unknown,38.86912231197367,-76.79232625569892,D24HourMean,Annually,Mean,0.16801
M2130,Unknown,38.869979682992195,-76.73557881789793,D24HourMean,Annually,Mean,0.22193
M2131,Unknown,38.87080949455438,-76.6788290020366,D24HourMean,Annually,Mean,0.16387
M2132,Unknown,38.87161174324096,-76.62207688570541,D24HourMean,Annually,Mean,0.24655
M2133,Unknown,38.872386425746,-76.56532254651464,D24HourMean,Annually,Mean,0.20342
M2134,Unknown,38.87313353887695,-76.50856606209365,D24HourMean,Annually,Mean,0.21767
M2135,Unknown,38.87385307955463,-76.4518075100904,D24HourMean,Annually,Mean,0.24262
M2136,Unknown,38.87454504481331,-76.39504696817053,D24HourMean,Annually,Mean,0.22244
M2137,Unknown,38.87520943180072,-76.3382845140169,D24HourMean,Annually,Mean,0.26301
M2138,Unknown,38.87584623777811,-76.28152022532882,D24HourMean,Annually,Mean,0.23617
M2139,Unknown,38.87645546012024,-76.22475417982139,D24HourMean,Annually,Mean,0.24477
