MonitorName,MonitorDescription,Latitude,Longitude,Metric,SeasonalMetric,Statistic,Values
M10901,Unknown,38.82004546110152,-77.18951401821826,D24HourMean,Annually,Mean,5.1e-4
M10902,Unknown,38.821094710284214,-77.13281897938072,D24HourMean,Annually,Mean,5.5e-4
M10903,Unknown,38.82211646846348,-77.07612102482639,D24HourMean,Annually,Mean,5.7e-4
M10904,Unknown,38.82311073143521,-77.01942023181158,D24HourMean,Annually,Mean,6.1e-4
M10905,Unknown,38.82407749510802,-76.96271667761697,D24HourMean,Annually,Mean,6.1e-4
M10906,Unknown,38.8250167555034,-76.90601043954696,D24HourMean,Annually,Mean,6.2e-4
M10907,Unknown,38.825928508755595,-76.84930159492897,D24HourMean,Annually,Mean,6.9e-4
M10908,Unknown,38.82681275111178,-76.79259022111283,D24HourMean,Annually,Mean,7.8e-4
M10909,Unknown,38.82766947893207,-76.7358763954701,D24HourMean,Annually,Mean,8.1e-4
M10910,Unknown,38.82849868868953,-76.67916019539338,D24HourMean,Annually,Mean,7.7e-4
M10911,Unknown,38.82930037697025,-76.62244169829572,D24HourMean,Annually,Mean,7.2e-4
M10912,Unknown,38.83007454047339,-76.56572098160986,D24HourMean,Annually,Mean,7.5e-4
M10913,Unknown,38.83082117601118,-76.50899812278762,D24HourMean,Annually,Mean,7.3e-4
M10914,Unknown,38.831540280509,-76.4522731992993,D24HourMean,Annually,Mean,6.8e-4
M10915,Unknown,38.8322318510054,-76.39554628863287,D24HourMean,Annually,Mean,7.3e-4
M10916,Unknown,38.832895884652146,-76.33881746829344,D24HourMean,Annually,Mean,7.6e-4
M10917,Unknown,38.83353237871422,-76.28208681580253,D24HourMean,Annually,Mean,7.8e-4
M10918,Unknown,38.83414133056988,-76.22535440869738,D24HourMean,Annually,Mean,8.1e-4
M10919,Unknown,38.834722737710685,-76.16862032453038,D24HourMean,Annually,Mean,8.3e-4
M10920,Unknown,38.83527659774155,-76.11188464086833,D24HourMean,Annually,Mean,8.1e-4
M10921,Unknown,38.83580290838069,-76.05514743529174,D24HourMean,Annually,Mean,7.7e-4
M10922,Unknown,38.86398248818751,-77.19086158352661,D24HourMean,Annually,Mean,5.5e-4
M10923,Unknown,38.86503337525008,-77.13413171639053,D24HourMean,Annually,Mean,5.9e-4
M10924,Unknown,38.866056728441684,-77.07739892660003,D24HourMean,Annually,Mean,6.2e-4
M10925,Unknown,38.86705254354798,-77.02066329159466,D24HourMean,Annually,Mean,6.7e-4
M10926,Unknown,38.86802081646765,-76.96392488883848,D24HourMean,Annually,Mean,6.6e-4
M10927,Unknown,38.86896154321248,-76.90718379581934,D24HourMean,Annually,Mean,6.8e-4
M10928,Unknown,38.869874719907344,-76.85044009004825,D24HourMean,Annually,Mean,7.5e-4
M10929,Unknown,38.870760342790284,-76.79369384905871,D24HourMean,Annually,Mean,8.6e-4
M10930,Unknown,38.871618408212555,-76.73694515040599,D24HourMean,Annually,Mean,9.1e-4
M10931,Unknown,38.87244891263865,-76.68019407166658,D24HourMean,Annually,Mean,8.9e-4
M10932,Unknown,38.87325185264636,-76.6234406904374,D24HourMean,Annually,Mean,8e-4
M10933,Unknown,38.874027224926806,-76.56668508433523,D24HourMean,Annually,Mean,8.2e-4
M10934,Unknown,38.87477502628447,-76.50992733099604,D24HourMean,Annually,Mean,7.9e-4
M10935,Unknown,38.87549525363725,-76.45316750807419,D24HourMean,Annually,Mean,7.8e-4
M10936,Unknown,38.8761879040165,-76.39640569324197,D24HourMean,Annually,Mean,8.5e-4
M10937,Unknown,38.87685297456703,-76.33964196418879,D24HourMean,Annually,Mean,8.7e-4
M10938,Unknown,38.87749046254719,-76.28287639862052,D24HourMean,Annually,Mean,9e-4
M10939,Unknown,38.87810036532886,-76.22610907425891,D24HourMean,Annually,Mean,9.5e-4
M10940,Unknown,38.87868268039749,-76.16934006884084,D24HourMean,Annually,Mean,9.2e-4
M10941,Unknown,38.87923740535215,-76.11256946011767,D24HourMean,Annually,Mean,8.9e-4
M10942,Unknown,38.879764537905544,-76.05579732585458,D24HourMean,Annually,Mean,8.8e-4
M10943,Unknown,38.907919144326435,-77.192212093094,D24HourMean,Annually,Mean,5.9e-4
M10944,Unknown,38.908971671257135,-77.13544732168508,D24HourMean,Annually,Mean,6.2e-4
M10945,Unknown,38.90999662139748,-77.0786796206594,D24HourMean,Annually,Mean,6.8e-4
M10946,Unknown,38.91099399052289,-77.02190906764048,D24HourMean,Annually,Mean,7.2e-4
M10947,Unknown,38.9119637745221,-76.96513574027638,D24HourMean,Annually,Mean,7.6e-4
M10948,Unknown,38.91290596939716,-76.90835971623906,D24HourMean,Annually,Mean,7.8e-4
M10949,Unknown,38.91382057126354,-76.85158107322373,D24HourMean,Annually,Mean,8e-4
M10950,Unknown,38.914707576350125,-76.79479988894822,D24HourMean,Annually,Mean,0.00093000000000000005
M10951,Unknown,38.91556698099927,-76.73801624115221,D24HourMean,Annually,Mean,0.00103
M10952,Unknown,38.9163987816669,-76.68123020759666,D24HourMean,Annually,Mean,0.00101
M10953,Unknown,38.917202974922446,-76.6244418660631,D24HourMean,Annually,Mean,9.2e-4
M10954,Unknown,38.91797955744897,-76.56765129435296,D24HourMean,Annually,Mean,9.4e-4
M10955,Unknown,38.918728526043225,-76.51085857028693,D24HourMean,Annually,Mean,8.7e-4
