MonitorName,MonitorDescription,Latitude,Longitude,Metric,SeasonalMetric,Statistic,Values
M6301,Unknown,38.7554677696548,-77.11499206983126,D24HourMean,Annually,Mean,0.00651
M6302,Unknown,38.75647420078481,-77.0586437841486,D24HourMean,Annually,Mean,0.00893
M6303,Unknown,38.75745348799882,-77.00229272074255,D24HourMean,Annually,Mean,0.01261
M6304,Unknown,38.75840562731454,-76.94593895541594,D24HourMean,Annually,Mean,0.00984
M6305,Unknown,38.759330614859685,-76.88958256399455,D24HourMean,Annually,Mean,0.00813
M6306,Unknown,38.760228446872084,-76.83322362232636,D24HourMean,Annually,Mean,0.01346
M6307,Unknown,38.7610991196997,-76.776862206281,D24HourMean,Annually,Mean,0.01275
M6308,Unknown,38.76194262980068,-76.72049839174905,D24HourMean,Annually,Mean,0.01016
M6309,Unknown,38.7627589737434,-76.66413225464142,D24HourMean,Annually,Mean,0.01273
M6310,Unknown,38.763548148206496,-76.60776387088877,D24HourMean,Annually,Mean,0.02265
M6311,Unknown,38.7643101499789,-76.55139331644077,D24HourMean,Annually,Mean,0.02064
M6312,Unknown,38.765044975959874,-76.49502066726546,D24HourMean,Annually,Mean,0.019
M6313,Unknown,38.765752623159074,-76.43864599934875,D24HourMean,Annually,Mean,0.01374
M6314,Unknown,38.76643308869655,-76.38226938869362,D24HourMean,Annually,Mean,0.01396
M6315,Unknown,38.76708636980282,-76.32589091131948,D24HourMean,Annually,Mean,0.01045
M6316,Unknown,38.76771246381884,-76.26951064326168,D24HourMean,Annually,Mean,0.01322
M6317,Unknown,38.768311368196095,-76.21312866057073,D24HourMean,Annually,Mean,0.01481
M6318,Unknown,38.768883080496614,-76.15674503931169,D24HourMean,Annually,Mean,0.02821
M6319,Unknown,38.76942759839298,-76.10035985556348,D24HourMean,Annually,Mean,0.02243
M6320,Unknown,38.76994491966836,-76.04397318541837,D24HourMean,Annually,Mean,0.01374
M6321,Unknown,38.77043504221654,-75.98758510498119,D24HourMean,Annually,Mean,0.01214
M6322,Unknown,38.79951838572297,-77.11629407679727,D24HourMean,Annually,Mean,0.0076
M6323,Unknown,38.80052639274718,-77.05991116323895,D24HourMean,Annually,Mean,0.00764
M6324,Unknown,38.801507213395055,-77.00352546534218,D24HourMean,Annually,Mean,0.01048
M6325,Unknown,38.8024608436746,-76.94713705908978,D24HourMean,Annually,Mean,0.01425
M6326,Unknown,38.803387279704104,-76.89074602048767,D24HourMean,Annually,Mean,0.01018
