MonitorName,MonitorDescription,Latitude,Longitude,Metric,SeasonalMetric,Statistic,Values
M9401,Unknown,38.81921459731558,-77.19081283072043,D24HourMean,Annually,Mean,0.00156
M9402,Unknown,38.82026270576128,-77.13421438861683,D24HourMean,Annually,Mean,0.00166
M9403,Unknown,38.82128341700548,-77.0776130388501,D24HourMean,Annually,Mean,0.00176
M9404,Unknown,38.82227672686265,-77.0210088582813,D24HourMean,Annually,Mean,0.0018
M9405,Unknown,38.82324263125923,-76.9644019237956,D24HourMean,Annually,Mean,0.0017
M9406,Unknown,38.82418112623372,-76.90779231230182,D24HourMean,Annually,Mean,0.00182
M9407,Unknown,38.82509220793668,-76.85118010073165,D24HourMean,Annually,Mean,0.002
M9408,Unknown,38.825975872630785,-76.79456536603907,D24HourMean,Annually,Mean,0.00221
M9409,Unknown,38.82683211669088,-76.73794818519961,D24HourMean,Annually,Mean,0.00237
M9410,Unknown,38.827660936604,-76.68132863520982,D24HourMean,Annually,Mean,0.0024
M9411,Unknown,38.82846232896944,-76.62470679308645,D24HourMean,Annually,Mean,0.00215
M9412,Unknown,38.82923629049878,-76.56808273586596,D24HourMean,Annually,Mean,0.00207
M9413,Unknown,38.829982818015935,-76.51145654060373,D24HourMean,Annually,Mean,0.0023
M9414,Unknown,38.83070190845719,-76.45482828437349,D24HourMean,Annually,Mean,0.00247
M9415,Unknown,38.83139355887117,-76.398198044266607,D24HourMean,Annually,Mean,0.00239
M9416,Unknown,38.832057766419034,-76.34156589739146,D24HourMean,Annually,Mean,0.00243
M9417,Unknown,38.8326945283743,-76.28493192087278,D24HourMean,Annually,Mean,0.00278
M9418,Unknown,38.833303842123094,-76.22829619185093,D24HourMean,Annually,Mean,0.00286
M9419,Unknown,38.833885705163986,-76.17165878748136,D24HourMean,Annually,Mean,0.00285
M9420,Unknown,38.83444011510813,-76.11501978493384,D24HourMean,Annually,Mean,0.00284
M9421,Unknown,38.83496706967931,-76.05837926139186,D24HourMean,Annually,Mean,0.0027
M9422,Unknown,38.8633666308432,-77.19216776133261,D24HourMean,Annually,Mean,0.00168
M9423,Unknown,38.86441638340982,-77.13553438104569,D24HourMean,Annually,Mean,0.00187
M9424,Unknown,38.86543869584423,-77.07889808614341,D24HourMean,Annually,Mean,0.002
M9425,Unknown,38.86643356395072,-77.02225895367,D24HourMean,Annually,Mean,0.00214
M9426,Unknown,38.867400983645766,-76.96561706069402,D24HourMean,Annually,Mean,0.00206
M9427,Unknown,38.86834095095818,-76.90897248430765,D24HourMean,Annually,Mean,0.00204
M9428,Unknown,38.86925346202913,-76.85232530162612,D24HourMean,Annually,Mean,0.00231
M9429,Unknown,38.870138513112146,-76.79567558978702,D24HourMean,Annually,Mean,0.00258
M9430,Unknown,38.870996100573194,-76.73902342594961,D24HourMean,Annually,Mean,0.00275
M9431,Unknown,38.87182622089076,-76.68236888729417,D24HourMean,Annually,Mean,0.00291
