MonitorName,MonitorDescription,Latitude,Longitude,Metric,SeasonalMetric,Statistic,Values
M11201,Unknown,38.82718564616313,-77.18303897022773,D24HourMean,Annually,Mean,0.00701
M11202,Unknown,38.82821913491344,-77.12703961070837,D24HourMean,Annually,Mean,0.00741
M11203,Unknown,38.829225801637065,-77.0710374140606,D24HourMean,Annually,Mean,0.00764
M11204,Unknown,38.830205642293286,-77.0150324547389,D24HourMean,Annually,Mean,0.00802
M11205,Unknown,38.83115865294864,-76.95902480722086,D24HourMean,Annually,Mean,0.00818
M11206,Unknown,38.83208482977709,-76.9030145460066,D24HourMean,Annually,Mean,0.00842
M11207,Unknown,38.83298416905996,-76.8470017456182,D24HourMean,Annually,Mean,0.00938
M11208,Unknown,38.83385666718605,-76.7909864805989,D24HourMean,Annually,Mean,0.01051
M11209,Unknown,38.83470232065164,-76.7349688255127,D24HourMean,Annually,Mean,0.01093
M11210,Unknown,38.835521126060506,-76.6789488549436,D24HourMean,Annually,Mean,0.01039
M11211,Unknown,38.83631308012404,-76.62292664349499,D24HourMean,Annually,Mean,0.0097
M11212,Unknown,38.83707817966123,-76.56690226578911,D24HourMean,Annually,Mean,0.00996
M11213,Unknown,38.83781642159868,-76.5108757964663,D24HourMean,Annually,Mean,0.0099
M11214,Unknown,38.83852780297071,-76.45484731018448,D24HourMean,Annually,Mean,0.00917
M11215,Unknown,38.83921232091931,-76.39881688161849,D24HourMean,Annually,Mean,0.00994
M11216,Unknown,38.83986997269425,-76.34278458545946,D24HourMean,Annually,Mean,0.01033
M11217,Unknown,38.84050075565308,-76.28675049641419,D24HourMean,Annually,Mean,0.01051
M11218,Unknown,38.84110466726113,-76.2307146892045,D24HourMean,Annually,Mean,0.01104
M11219,Unknown,38.84168170509156,-76.17467723856667,D24HourMean,Annually,Mean,0.01134
M11220,Unknown,38.84223186682544,-76.11863821925076,D24HourMean,Annually,Mean,0.01084
M11221,Unknown,38.8427551502517,-76.06259770601997,D24HourMean,Annually,Mean,0.01046
M11222,Unknown,38.87073037198522,-77.18437087796687,D24HourMean,Annually,Mean,0.0074400000000000004
M11223,Unknown,38.87176545951164,-77.12833741601578,D24HourMean,Annually,Mean,0.0079
M11224,Unknown,38.87277368356273,-77.07230111024472,D24HourMean,Annually,Mean,0.00834
M11225,Unknown,38.873755040087985,-77.01626203528325,D24HourMean,Annually,Mean,0.0091
M11226,Unknown,38.87470952514453,-76.96022026578412,D24HourMean,Annually,Mean,0.00918
M11227,Unknown,38.875637134897076,-76.90417587642276,D24HourMean,Annually,Mean,0.00933
M11228,Unknown,38.876537865618,-76.8481289418965,D24HourMean,Annually,Mean,0.01008
M11229,Unknown,38.87741171368736,-76.79207953692413,D24HourMean,Annually,Mean,0.01157
M11230,Unknown,38.87825867559301,-76.73602773624515,D24HourMean,Annually,Mean,0.01219
M11231,Unknown,38.87907874793057,-76.67997361461919,D24HourMean,Annually,Mean,0.01198
M11232,Unknown,38.879871927403485,-76.62391724682531,D24HourMean,Annually,Mean,0.01096
M11233,Unknown,38.880638210823044,-76.56785870766154,D24HourMean,Annually,Mean,0.01133
M11234,Unknown,38.88137759510848,-76.5117980719441,D24HourMean,Annually,Mean,0.01086
M11235,Unknown,38.88209007728694,-76.45573541450682,D24HourMean,Annually,Mean,0.01056
M11236,Unknown,38.882775654493535,-76.39967081020053,D24HourMean,Annually,Mean,0.01147
M11237,Unknown,38.8834343239714,-76.34360433389243,D24HourMean,Annually,Mean,0.01168
M11238,Unknown,38.884066083071694,-76.28753606046544,D24HourMean,Annually,Mean,0.01229
M11239,Unknown,38.88467092925366,-76.23146606481761,D24HourMean,Annually,Mean,0.01288
M11240,Unknown,38.8852488600846,-76.17539442186147,D24HourMean,Annually,Mean,0.0125
M11241,Unknown,38.885799873239996,-76.11932120652337,D24HourMean,Annually,Mean,0.012070000000000001
M11242,Unknown,38.88632396650343,-76.0632464937429,D24HourMean,Annually,Mean,0.01216
M11243,Unknown,38.91427473365817,-77.18570566983463,D24HourMean,Annually,Mean,0.00799
M11244,Unknown,38.91531142188461,-77.1296380317229,D24HourMean,Annually,Mean,0.00839
M11245,Unknown,38.916321205137386,-77.07356754307607,D24HourMean,Annually,Mean,0.00907
M11246,Unknown,38.91730407935624,-77.01749427869936,D24HourMean,Annually,Mean,0.00976
M11247,Unknown,38.91826004058879,-76.96141831342133,D24HourMean,Annually,Mean,0.01025
M11248,Unknown,38.91918908499049,-76.90533972209327,D24HourMean,Annually,Mean,0.01084
M11249,Unknown,38.92009120882472,-76.84925857958854,D24HourMean,Annually,Mean,0.0108
M11250,Unknown,38.92096640846285,-76.79317496080193,D24HourMean,Annually,Mean,0.01259
M11251,Unknown,38.921814680384244,-76.73708894064912,D24HourMean,Annually,Mean,0.01397
M11252,Unknown,38.92263602117629,-76.68100059406595,D24HourMean,Annually,Mean,0.01386
M11253,Unknown,38.92343042753449,-76.62490999600786,D24HourMean,Annually,Mean,0.01251
M11254,Unknown,38.92419789626246,-76.56881722144922,D24HourMean,Annually,Mean,0.01274
M11255,Unknown,38.924938424271986,-76.51272234538273,D24HourMean,Annually,Mean,0.012
M11256,Unknown,38.92565200858306,-76.45662544281879,D24HourMean,Annually,Mean,0.01254
M11257,Unknown,38.92633864632386,-76.40052658878483,D24HourMean,Annually,Mean,0.01333
M11258,Unknown,38.92699833473088,-76.34442585832474,D24HourMean,Annually,Mean,0.01383
M11259,Unknown,38.92763107114891,-76.28832332649822,D24HourMean,Annually,Mean,0.01476
M11260,Unknown,38.92823685303102,-76.23221906838009,D24HourMean,Annually,Mean,0.01454
M11261,Unknown,38.92881567793868,-76.17611315905978,D24HourMean,Annually,Mean,0.01396
M11262,Unknown,38.92936754354172,-76.12000567364058,D24HourMean,Annually,Mean,0.01393
M11263,Unknown,38.92989244761843,-76.06389668723907,D24HourMean,Annually,Mean,0.01432
M11264,Unknown,38.95781873097159,-77.18704335264081,D24HourMean,Annually,Mean,0.00857
M11265,Unknown,38.95885702182734,-77.13094146446599,D24HourMean,Annually,Mean,0.00931
M11266,Unknown,38.95986836616129,-77.07483671901726,D24HourMean,Annually,Mean,0.00965
M11267,Unknown,38.96085275990341,-77.01872919127612,D24HourMean,Annually,Mean,0.01053
M11268,Unknown,38.96181019909174,-76.96261895624757,D24HourMean,Annually,Mean,0.01138
M11269,Unknown,38.962740679872496,-76.90650608895935,D24HourMean,Annually,Mean,0.01179
